,bottom_temp,PDO,NPGO,depth_m,latitude,year,julian,grain_size
201803008032,7.22,0.11,-1.92,157.90,46.40,2018.00,143.00,4.22
201803008034,7.10,0.11,-1.92,91.40,46.35,2018.00,143.00,4.57
201803008035,7.26,0.11,-1.92,147.00,46.07,2018.00,144.00,4.79
201803008037,6.63,0.11,-1.92,179.20,45.96,2018.00,145.00,4.15
201803008038,7.23,0.11,-1.92,156.00,45.86,2018.00,145.00,4.95
201803008039,7.48,0.11,-1.92,103.20,45.86,2018.00,145.00,3.44
201803008040,7.52,0.11,-1.92,113.40,45.80,2018.00,145.00,3.55
201803008041,7.49,0.11,-1.92,133.10,45.67,2018.00,145.00,3.72
201803008042,7.26,0.11,-1.92,167.00,45.54,2018.00,145.00,4.18
201803008043,7.04,0.11,-1.92,176.20,45.43,2018.00,146.00,4.57
201803008044,7.76,0.11,-1.92,109.10,45.51,2018.00,146.00,2.68
201803008045,7.83,0.11,-1.92,108.20,45.57,2018.00,146.00,2.75
201803008046,7.52,0.11,-1.92,152.50,45.56,2018.00,146.00,3.92
201803008047,7.22,0.11,-1.92,155.30,45.37,2018.00,146.00,4.13
201803008048,7.29,0.11,-1.92,160.90,45.17,2018.00,146.00,3.62
201803008049,7.62,0.11,-1.92,138.00,44.75,2018.00,147.00,3.44
201803008050,8.41,0.11,-1.92,104.40,44.67,2018.00,147.00,2.16
201803008052,7.53,-0.04,-1.93,70.90,44.65,2018.00,151.00,1.99
201803008074,7.55,-0.04,-1.93,90.70,43.73,2018.00,155.00,3.61
201803008075,6.96,-0.04,-1.93,164.60,43.71,2018.00,155.00,4.05
201803008076,7.44,-0.04,-1.93,93.40,43.45,2018.00,155.00,3.39
201803008077,6.89,-0.04,-1.93,180.70,43.21,2018.00,156.00,4.48
201803008078,7.26,-0.04,-1.93,113.00,43.07,2018.00,156.00,4.04
201803008079,6.94,-0.04,-1.93,178.00,42.85,2018.00,156.00,4.22
201803008082,7.40,-0.04,-1.93,70.00,42.42,2018.00,157.00,3.59
201803008083,7.22,-0.04,-1.93,116.90,42.35,2018.00,157.00,4.26
201803008084,7.32,-0.04,-1.93,106.90,42.26,2018.00,157.00,4.74
201803008088,7.49,-0.04,-1.93,130.50,41.57,2018.00,158.00,5.26
201803008090,7.36,-0.04,-1.93,102.80,41.73,2018.00,159.00,5.70
201803008091,7.72,-0.04,-1.93,67.60,41.47,2018.00,163.00,4.99
201803008092,7.46,-0.04,-1.93,158.30,41.35,2018.00,163.00,5.94
201803010004,7.24,0.18,-2.12,182.10,46.64,2018.00,230.00,4.08
201803010010,7.72,0.18,-2.12,77.40,47.67,2018.00,232.00,3.33
201803010011,7.63,0.18,-2.12,93.40,47.61,2018.00,232.00,3.48
201803010012,7.30,0.18,-2.12,149.90,47.57,2018.00,232.00,4.72
201803010013,7.52,0.18,-2.12,89.90,47.22,2018.00,233.00,2.89
201803010014,7.50,0.18,-2.12,104.50,47.10,2018.00,233.00,3.99
201803010015,7.47,0.18,-2.12,107.20,47.07,2018.00,233.00,4.08
201803010016,7.36,0.18,-2.12,153.10,46.31,2018.00,233.00,3.23
201803010018,7.38,0.18,-2.12,138.60,46.04,2018.00,234.00,4.88
201803010019,7.52,0.18,-2.12,130.30,46.05,2018.00,234.00,4.67
201803010020,7.83,0.18,-2.12,90.50,45.93,2018.00,235.00,3.24
201803010021,7.91,0.18,-2.12,92.40,45.80,2018.00,235.00,2.91
201803010022,7.95,0.18,-2.12,98.80,45.67,2018.00,235.00,2.50
201803010024,7.65,0.18,-2.12,138.90,45.72,2018.00,235.00,4.24
201803010025,7.57,0.18,-2.12,147.50,45.75,2018.00,235.00,5.04
201803010026,7.57,0.18,-2.12,148.70,45.79,2018.00,235.00,5.46
201803010031,7.32,0.18,-2.12,154.40,45.87,2018.00,237.00,6.21
201803010033,7.43,0.18,-2.12,194.20,45.67,2018.00,237.00,4.26
201803010035,7.68,0.18,-2.12,159.10,44.93,2018.00,238.00,3.46
201803010036,7.83,0.18,-2.12,112.00,44.81,2018.00,238.00,2.53
201803010037,7.83,0.18,-2.12,108.20,44.76,2018.00,242.00,2.69
201803010038,7.93,0.18,-2.12,100.30,44.71,2018.00,242.00,2.69
201803010039,7.87,0.18,-2.12,112.80,44.73,2018.00,242.00,2.94
201803010040,7.85,0.18,-2.12,156.10,44.73,2018.00,242.00,3.62
201803010041,7.83,0.18,-2.12,194.40,44.78,2018.00,242.00,4.07
201803010050,7.93,0.09,-2.33,147.20,44.48,2018.00,244.00,2.49
201803010051,7.76,0.09,-2.33,192.80,44.53,2018.00,245.00,3.48
201803010052,7.92,0.09,-2.33,81.80,44.49,2018.00,245.00,2.32
201803010053,8.00,0.09,-2.33,69.60,44.41,2018.00,245.00,2.09
201803010054,8.02,0.09,-2.33,110.50,44.26,2018.00,245.00,2.21
201803010055,7.89,0.09,-2.33,113.80,44.11,2018.00,245.00,2.98
201803010056,7.85,0.09,-2.33,118.30,44.10,2018.00,245.00,3.36
201803010057,7.69,0.09,-2.33,145.70,43.99,2018.00,246.00,4.28
201803010058,8.08,0.09,-2.33,117.50,43.87,2018.00,246.00,3.69
201803010066,8.14,0.09,-2.33,181.70,42.63,2018.00,249.00,4.10
201803010068,9.09,0.09,-2.33,101.90,42.29,2018.00,249.00,4.62
201803010074,8.97,0.09,-2.33,83.90,41.63,2018.00,255.00,5.15
201803010075,9.08,0.09,-2.33,82.80,41.61,2018.00,255.00,5.25
201803010076,9.36,0.09,-2.33,65.70,41.57,2018.00,255.00,5.11
201803010077,9.06,0.09,-2.33,101.30,41.47,2018.00,255.00,5.28
201803010082,8.10,0.09,-2.33,146.90,41.03,2018.00,256.00,6.59
201803010083,8.99,0.09,-2.33,85.40,41.03,2018.00,257.00,5.13
201803017005,7.34,0.18,-2.12,187.00,45.49,2018.00,229.00,4.22
201803017010,7.62,0.18,-2.12,93.80,46.58,2018.00,230.00,5.26
201803017011,7.76,0.18,-2.12,73.50,46.65,2018.00,230.00,4.77
201803017012,7.32,0.18,-2.12,173.90,47.65,2018.00,231.00,5.36
201803017021,7.61,0.18,-2.12,114.70,47.97,2018.00,232.00,5.28
201803017022,7.65,0.18,-2.12,96.80,47.97,2018.00,232.00,4.73
201803017023,7.70,0.18,-2.12,88.80,47.93,2018.00,232.00,4.35
201803017024,7.81,0.18,-2.12,66.20,47.77,2018.00,233.00,3.13
201803017025,7.64,0.18,-2.12,83.40,47.64,2018.00,233.00,3.40
201803017026,7.25,0.18,-2.12,132.60,47.40,2018.00,233.00,4.80
201803017027,7.54,0.18,-2.12,86.20,47.24,2018.00,233.00,2.63
201803017028,7.53,0.18,-2.12,99.00,47.20,2018.00,233.00,3.27
201803017029,7.36,0.18,-2.12,120.90,47.20,2018.00,233.00,4.02
201803017030,7.66,0.18,-2.12,69.90,47.07,2018.00,233.00,2.20
201803017031,7.54,0.18,-2.12,128.70,46.81,2018.00,234.00,5.28
201803017032,7.72,0.18,-2.12,87.60,46.50,2018.00,234.00,4.78
201803017033,7.73,0.18,-2.12,90.20,46.43,2018.00,234.00,4.76
201803017034,7.46,0.18,-2.12,141.00,46.19,2018.00,234.00,4.29
201803017035,7.94,0.18,-2.12,68.70,46.29,2018.00,235.00,4.02
201803017043,7.67,0.18,-2.12,88.80,44.48,2018.00,237.00,0.85
201803017044,7.76,0.18,-2.12,81.50,44.59,2018.00,237.00,1.38
201803017045,7.99,0.18,-2.12,79.60,44.87,2018.00,238.00,2.33
201803017046,7.71,0.18,-2.12,155.40,44.91,2018.00,242.00,3.35
201803017053,8.35,0.09,-2.33,159.10,44.13,2018.00,243.00,2.51
201803017054,7.94,0.09,-2.33,185.80,44.12,2018.00,243.00,2.62
201803017055,7.99,0.09,-2.33,117.60,44.03,2018.00,243.00,3.35
201803017056,7.98,0.09,-2.33,73.80,44.35,2018.00,244.00,1.84
201803017057,7.99,0.09,-2.33,76.00,44.32,2018.00,244.00,1.73
201803017058,8.27,0.09,-2.33,80.10,44.01,2018.00,244.00,2.39
201803017059,8.08,0.09,-2.33,116.80,44.07,2018.00,244.00,2.81
201803017060,7.84,0.09,-2.33,180.30,43.95,2018.00,244.00,4.70
201803017064,8.35,0.09,-2.33,146.60,43.65,2018.00,245.00,3.71
201803017067,8.26,0.09,-2.33,151.30,43.29,2018.00,246.00,4.30
201803017070,8.15,0.09,-2.33,72.70,43.08,2018.00,247.00,0.95
201803017071,8.70,0.09,-2.33,74.80,42.83,2018.00,247.00,4.01
201803017075,8.94,0.09,-2.33,115.40,42.25,2018.00,249.00,4.77
201803017081,8.83,0.09,-2.33,129.10,41.61,2018.00,254.00,5.53
201803017082,9.57,0.09,-2.33,62.00,41.53,2018.00,254.00,5.05
201803017083,9.03,0.09,-2.33,105.40,41.24,2018.00,254.00,6.05
201803017084,9.10,0.09,-2.33,85.60,41.22,2018.00,255.00,5.50
201803017085,9.10,0.09,-2.33,90.60,41.18,2018.00,255.00,5.41
201803020014,7.19,0.11,-1.92,196.20,46.38,2018.00,140.00,4.02
201803020015,7.46,0.11,-1.92,103.70,46.49,2018.00,140.00,4.92
201803020016,7.31,0.11,-1.92,126.50,46.97,2018.00,141.00,4.94
201803020017,7.07,0.11,-1.92,168.70,47.02,2018.00,141.00,4.00
201803020018,7.34,0.11,-1.92,147.80,47.23,2018.00,141.00,4.42
201803020019,7.84,0.11,-1.92,70.60,47.23,2018.00,141.00,1.64
201803020020,7.58,0.11,-1.92,91.20,47.32,2018.00,141.00,2.95
201803020021,7.44,0.11,-1.92,110.90,47.39,2018.00,141.00,4.16
201803020024,7.14,0.11,-1.92,195.20,47.87,2018.00,142.00,6.17
201803020027,7.13,0.11,-1.92,178.70,47.98,2018.00,142.00,5.42
201803020034,7.95,0.11,-1.92,62.60,47.65,2018.00,144.00,3.15
201803020035,7.21,0.11,-1.92,163.30,47.29,2018.00,144.00,4.57
201803020036,7.80,0.11,-1.92,104.50,46.70,2018.00,144.00,5.33
201803020037,8.20,0.11,-1.92,71.70,46.22,2018.00,145.00,4.01
201803020040,7.18,0.11,-1.92,116.50,45.97,2018.00,146.00,4.62
201803020041,7.43,0.11,-1.92,115.80,45.84,2018.00,146.00,3.93
201803020043,8.04,0.11,-1.92,80.60,45.40,2018.00,146.00,2.64
201803020044,7.19,0.11,-1.92,185.20,45.26,2018.00,146.00,4.09
201803020046,7.42,0.11,-1.92,139.70,45.00,2018.00,147.00,3.25
201803020053,7.07,-0.04,-1.93,111.60,44.94,2018.00,152.00,2.59
201803020054,7.39,-0.04,-1.93,153.20,44.85,2018.00,152.00,3.46
201803020055,7.83,-0.04,-1.93,70.00,44.44,2018.00,153.00,2.14
201803020056,7.61,-0.04,-1.93,94.00,44.38,2018.00,153.00,1.14
201803020057,7.41,-0.04,-1.93,92.40,44.38,2018.00,153.00,1.18
201803020058,7.69,-0.04,-1.93,82.20,44.31,2018.00,153.00,1.77
201803020059,7.40,-0.04,-1.93,89.30,44.18,2018.00,153.00,2.04
201803020060,7.66,-0.04,-1.93,82.50,44.11,2018.00,153.00,1.86
201803020061,7.59,-0.04,-1.93,122.80,44.07,2018.00,154.00,3.85
201803020062,7.04,-0.04,-1.93,167.20,43.97,2018.00,154.00,4.81
201803020063,7.10,-0.04,-1.93,139.20,43.94,2018.00,154.00,3.50
201803020064,6.87,-0.04,-1.93,197.40,43.86,2018.00,154.00,4.28
201803020071,7.69,-0.04,-1.93,119.80,43.28,2018.00,155.00,4.01
201803020072,7.19,-0.04,-1.93,142.50,43.59,2018.00,156.00,3.83
201803020073,7.32,-0.04,-1.93,102.00,43.49,2018.00,156.00,3.79
201803020074,7.09,-0.04,-1.93,149.00,43.14,2018.00,157.00,3.89
201803020076,7.26,-0.04,-1.93,94.90,43.05,2018.00,157.00,2.98
201803020081,7.40,-0.04,-1.93,93.50,42.33,2018.00,158.00,4.38
201803020082,7.23,-0.04,-1.93,165.10,42.17,2018.00,158.00,4.92
201803020089,7.54,-0.04,-1.93,70.60,41.90,2018.00,159.00,4.82
201803020092,7.53,-0.04,-1.93,153.70,41.46,2018.00,163.00,5.13
201803020093,7.77,-0.04,-1.93,89.20,41.36,2018.00,163.00,5.55
